564	258635
564	462082
564	531526
565	100985
566	77043
566	77462
566	105753
566	132641
566	228193
566	438424
566	466698
566	477635
566	530137
567	69937
567	95463
567	258685
567	278445
567	371034
567	415468
567	540649
568	227261
569	34239
569	49055
569	92574
569	106759
569	118058
569	176457
569	259629
569	359941
569	419679
573	156650
573	449074
574	133915
574	242921
574	388344
574	424844
574	468644
575	28467
575	87957
575	249747
575	438137
575	447726
576	87775
576	262503
576	370308
576	381870
577	39312
577	68141
577	98756
577	108115
577	111727
577	196284
577	222572
577	227873
577	288563
577	298019
577	303110
577	352650
577	466131
577	477878
577	493335
577	511591
577	516593
577	517948
578	109178
578	113987
578	264916
578	320425
578	392792
578	477780
578	509837
579	259505
579	506113
580	185465
580	521438
581	14026
584	98931
584	306398
584	437369
584	533971
586	49714
586	56736
586	91969
586	151379
586	154409
586	288070
586	369670
586	389385
586	415109
586	418852
586	458665
587	147154
588	29140
588	141491
588	276393
588	370742
590	6152
590	40279
590	106255
590	115154
590	129591
590	353551
590	375315
590	375324
590	450412
590	531741
590	535696
593	247372
593	288064
593	295583
594	53335
594	53338
594	68159
594	116891
596	517392
597	347505
597	396342
598	27893
598	47215
598	71228
598	242911
598	340789
599	24701
599	163894
599	164710
599	198913
599	243898
599	344715
599	420118
599	527561
600	64847
600	72190
600	162660
600	293380
600	302697
600	351397
600	478801
600	482043
600	518379
601	36486
601	69003
601	121616
601	223179
602	80204
602	106257
602	167160
602	404753
606	80400
606	128584
606	184350
606	292152
606	364073
606	437111
606	459859
606	501535
607	244004
607	277424
607	327921
607	539703
608	51269
608	147154
608	185200
608	262756
609	117356
609	245990
609	347191
609	347690
610	270678
610	287512
610	448890
611	10389
611	37437
611	75877
611	76205
611	76518
611	131961
611	152538
611	167031
611	168647
611	178493
611	189234
611	221006
611	247010
611	269058
611	318761
611	344140
611	348294
611	403653
611	409268
611	429829
611	433568
611	446049
611	453880
611	457744
611	466830
611	477331
611	491756
611	492837
611	494634
611	495541
611	523989
611	524700
611	537808
611	540648
612	130221
612	299979
612	466382
613	86966
613	147471
613	527113
615	143467
615	375674
616	91862
616	155172
616	221064
616	335496
618	160145
618	203882
618	288548
618	330734
618	425827
618	440912
619	132251
619	256214
619	264789
619	497980
621	330891
622	18811
622	73260
622	78358
622	107745
622	165296
622	179657
622	195165
622	219623
622	258405
622	269022
622	269030
622	339436
622	396972
622	529060
622	537990
624	70186
624	100199
624	141402
624	195042
624	202664
624	221338
624	425255
624	537160
625	349309
625	387510
625	443327
626	7962
626	25270
626	100408
626	428650
627	74745
627	422447
627	490984
627	514902
629	91130
629	166433
629	370522
629	482263
630	256305
630	402153
630	521514
632	205644
632	275087
632	464251
632	497729
632	515649
633	32303
633	48132
633	72537
633	76376
633	123593
633	150135
633	220221
633	263300
633	284883
633	300270
633	328435
633	403929
633	452096
633	454535
633	494362
633	521846
634	37235
634	89828
634	102016
634	474003
634	532807
636	14813
636	79093
636	100003
636	293579
636	299868
636	384999
636	490199
636	537748
637	17458
637	31614
637	427377
637	502716
638	111117
638	190325
638	478899
640	824
640	173770
640	185287
640	458345
641	112073
641	122793
641	211542
641	356028
641	411251
641	420397
642	37684
642	157124
642	280172
642	330877
642	364693
642	520709
645	95068
645	174151
645	321609
645	465807
645	500054
645	532617
646	107540
646	179051
646	200931
646	262653
646	266079
646	282595
646	344430
646	355667
646	374506
646	517380
646	518567
646	521992
647	17954
647	459626
647	512258
649	149387
649	279261
649	429666
649	483707
650	16455
650	173893
650	199125
650	275732
650	319202
650	380971
650	384178
651	19326
651	70207
651	107561
651	119683
651	144282
651	147782
651	280146
651	349491
651	350346
651	520523
651	521678
652	152606
652	224067
652	298156
652	353484
652	354146
653	530018
654	25953
654	27940
654	86422
654	109449
654	183004
654	240275
654	281121
654	340189
654	358405
654	382351
654	464432
654	511817
654	523116
654	526188
655	134292
655	344709
655	383052
656	70155
656	75908
656	124595
656	181456
656	337317
656	427210
656	453133
656	461220
656	535940
658	2930
658	53586
658	214030
658	215729
658	309756
662	125293
662	359056
662	385538
664	7956
664	229364
664	265988
664	270429
664	277507
664	291438
664	329974
664	350066
664	385214
664	437005
664	455086
664	531734
664	533008
665	95434
665	166330
665	215121
666	22448
666	174482
666	216357
666	412120
670	353348
673	3237
673	46910
673	61562
673	65912
673	90707
673	99110
673	99366
673	101152
673	102047
673	102541
673	102544
673	114017
673	123959
673	142654
673	148243
673	156902
673	167634
673	195711
673	206060
673	220266
673	220371
673	234108
673	244877
673	248495
673	320219
673	342906
673	355473
673	359758
673	404870
673	438623
673	452164
673	508812
673	509779
673	513668
673	532299
676	85259
676	260891
676	285534
676	479336
678	41419
678	152661
678	154110
678	327115
681	4951
681	28445
681	99661
681	437006
681	458882
682	60045
682	279542
682	347322
682	455357
683	39098
683	86062
683	191927
683	246904
685	48558
687	7030
687	352822
688	19252
688	170410
688	203632
688	217427
688	306218
690	4200
690	118191
690	192852
690	198190
690	199132
690	233260
690	487117
690	537948
691	68024
691	92154
691	108080
691	194071
691	410163
692	333590
692	344337
692	532513
694	10493
694	87762
695	33172
695	255819
695	256620
695	366039
695	378941
695	414248
695	428219
695	453164
695	530830
696	91403
696	389255
697	138495
697	316487
698	95060
698	209364
698	420374
698	540768
700	25801
700	26989
700	178785
700	508400
702	5811
702	77615
702	174559
702	197335
702	219784
702	220032
702	249878
702	344410
702	345709
702	357915
702	474867
702	481032
702	512003
702	532953
704	27122
704	39464
704	129155
704	282195
704	365555
704	396083
705	200427
705	366040
707	228511
707	280842
709	286147
710	77826
710	328720
710	353673
710	378031
710	448775
710	477792
714	17352
714	193825
714	412684
715	334639
716	212298
716	419288
716	530543
717	40533
717	156921
717	216430
719	248253
719	313752
719	396243
722	161818
722	174500
722	507727
723	88477
723	197287
723	289566
723	355370
723	507922
724	12937
724	118624
726	82763
728	497349
728	514240
731	102358
731	115834
731	186548
731	407315
731	509190
734	26142
735	168902
735	493791
737	368941
738	17152
738	17824
740	47483
740	61095
740	75884
740	110164
740	377948
741	109816
741	109823
741	109833
741	265038
743	265571
743	295720
744	175821
744	436812
745	27819
745	154893
745	329138
745	333477
745	406306
745	433516
746	134272
746	298538
746	441628
746	465886
746	528089
746	548250
750	45677
750	163413
750	343610
750	393996
750	490318
752	39748
752	85358
752	152013
752	202438
752	222075
752	229357
752	255185
752	277062
752	308555
752	350738
752	372538
752	378887
752	461769
753	763
753	188038
753	293610
753	348408
753	372174
753	416586
753	434949
753	465909
754	331750
756	38884
756	54358
757	125986
757	359057
757	389754
757	436011
758	22567
758	42203
758	544989
758	545184
758	547601
762	52063
762	111291
763	213664
763	372174
763	434949
763	442828
763	465909
765	157949
765	186182
765	233904
765	409600
767	18561
767	24504
767	96178
767	101360
767	180359
767	190969
767	242004
767	285250
767	319170
767	337816
767	346245
767	354993
767	501692
767	503682
767	514546
767	537178
767	541331
768	57898
768	156555
768	245237
768	349134
768	389018
768	427298
770	39536
770	88574
770	190255
771	40104
771	280717
771	392919
771	491073
771	520135
771	530571
772	328358
772	358400
775	31747
775	275336
775	350205
775	397859
775	535952
776	38365
776	100973
777	234199
777	327154
777	513243
777	541697
778	219261
778	432836
779	221328
779	300849
779	314924
779	523717
780	49640
780	178682
780	283474
780	476587
781	329323
781	375919
781	469540
783	142158
785	787
785	12776
785	152115
785	178722
785	292822
785	323832
786	53127
786	202257
786	276808
786	301275
786	375134
786	524969
787	12776
787	87778
787	87782
789	12828
789	44065
789	235200
789	247979
792	11494
792	266591
792	328280
792	425310
793	15635
793	375140
793	514375
793	538550
795	46097
795	253287
795	274785
797	158688
797	211736
797	212210
800	177849
800	182012
800	428983
800	456600
801	18562
801	300126
801	449613
802	153851
802	226035
802	236205
802	281828
802	415529
802	415532
802	548362
803	72292
803	120194
